0,49748796
0,66081375
0,27272967
0,32597226
0,7047699
0,23273632
0,75262594
0,39403483
0,3687499
0,5160688
0,55649304
0,96314675
1,095488
0,21730018
0,31439534
0,5377671
0,108798616
0,64833814
1,190186
0,7103054
0,18686445
0,2440265
0,45048544
0,14572594
0,8873514
0,7663523
0,31898433
0,095860705
0,39953145
0,48375347
0,6129145
0,5007515
0,17406738
0,4105916
0,57347584
0,83614916
0,6453663
0,5045982
0,34501103
0,13984144
0,40469316
0,5055555
0,91696954
0,20900063
0,33158186
0,19777173
0,16122288
0,10852905
0,5353884
0,8395413
0,10232617
0,68702495
0,37827265
0,10151683
0,105256155
0,19815269
0,05111788
0,39543867
0,4513464
0,22393674
0,31227398
0,031473298
0,31984258
0,61559474
0,31218055
0,12738612
0,47037542
0,16509524
0,517881
0,28318265
0,43782434
1,2922674
0,36740905
0,18473856
0,33095163
0,8038393
0,47323507
0,33383882
0,3724156
0,06671782
0,13256422
0,29651466
0,24223688
0,22903496
0,6031254
0,16872607
0,73603433
0,19257426
0,45957297
0,107110456
0,258026
0,09543351
0,28248647
0,9299411
0,23131417
0,3094709
0,40551612
0,62315625
0,11304449
0,6366664 
