-36.87101,0.3230630159378052,42.32526,1
-48.235313,0.327589213848114,55.66831,1
-39.72198,0.2851294279098511,45.48744,1
-35.098537,0.21740229427814484,45.11769,1
-46.211823,0.2437339425086975,47.743393,1
-38.442417,0.13571327924728394,55.186745,1
-48.729385,0.36866268515586853,44.092533,1
-19.211115,0.20820026099681854,47.356293,1
-46.230743,0.2900116741657257,46.565437,1
-42.090977,0.23060844838619232,48.915264,1
-55.60656,0.2730220556259155,54.98819,1
-2.7010255,0.1383977234363556,54.906124,1
-12.837341,0.2688310742378235,48.192642,1
-46.610634,0.33446529507637024,44.60298,1
-12.592807,0.17672860622406006,52.618546,1
-34.70886,0.22276033461093903,44.183838,1
-48.916954,0.18022499978542328,48.07797,1
-10.931443,0.28816789388656616,51.093246,1
-39.299255,0.24083212018013,53.400658,1
-30.864021,0.39377111196517944,48.669525,1
-36.016613,0.23255401849746704,54.39155,1
-40.726326,0.3097468912601471,52.040436,1
-46.92363,0.32752615213394165,52.41172,1
-43.89312,0.19036860764026642,46.789036,1
-41.135136,0.22930605709552765,53.909786,1
-36.10291,0.2385963648557663,67.948105,1
-17.013266,0.23343516886234283,50.323944,1
-35.050316,0.38105666637420654,55.940296,1
-50.914116,0.17402538657188416,47.3097,1
-48.83454,0.35581424832344055,46.782204,1
-33.657997,0.16511006653308868,64.21374,1
-39.513832,0.2525569498538971,58.85088,1
-28.274395,0.3540607988834381,45.378937,1
-23.235641,0.18794189393520355,52.442146,1
-3.3021128,0.3000030219554901,49.262905,1
-42.627342,0.23107388615608215,45.617924,1
-34.005913,0.2856670618057251,55.959404,1
-42.077072,0.18207070231437683,53.337227,1
-43.253895,0.2374679446220398,50.171898,1
-16.39428,0.2940676808357239,63.206676,1
-43.59781,0.3701604902744293,50.142387,1
-35.569042,0.20854750275611877,49.048412,1
-38.98992,0.3059074580669403,52.905945,1
-39.885025,0.30997660756111145,49.582558,1
-4.619467,0.23851145803928375,61.621544,1
-51.30858,0.2365361750125885,57.89471,1
-48.654823,0.2563316822052002,49.65362,1
-33.85971,0.4603082239627838,60.300804,1
-16.94286,0.1945485919713974,46.1694,1
-51.418503,0.1663411408662796,50.660698,1
-44.729485,0.24776118993759155,49.103313,1
-24.083565,0.18595348298549652,60.745792,1
-34.920105,0.2458726465702057,66.64864,1
-47.429596,0.34762686491012573,47.080517,1
-21.589733,0.17220959067344666,51.343822,1
-38.09876,0.30267080664634705,50.652214,1
-16.19829,0.24691934883594513,53.986298,1
-33.711838,0.2547641694545746,49.08568,1
-52.65812,0.25008639693260193,51.518085,1
-43.237755,0.27549293637275696,48.46887,1
-44.985332,0.26334288716316223,58.247124,1
-43.32956,0.18961256742477417,56.00338,1
-57.867317,0.17831923067569733,53.614246,1
-44.4926,0.1917584389448166,54.262043,1
-6.1159267,0.2387538105249405,57.796013,1
-48.100235,0.26208871603012085,46.720898,1
-41.197136,0.18418963253498077,49.001045,1
-38.37091,0.2287072092294693,43.601826,1
-18.38546,0.3052617311477661,46.90239,1
-39.73989,0.11140275746583939,64.3213,1
-37.330734,0.27036812901496887,42.116673,1
-42.68346,0.2777700424194336,43.75287,1
-44.001244,0.21215589344501495,50.937397,1
-33.9234,0.20472298562526703,55.277866,1
-36.67021,0.15323764085769653,55.92361,1
-41.818832,0.3402625620365143,44.735313,1
-36.621223,0.2593073844909668,57.100643,1
-38.82377,0.20307300984859467,57.14237,1
-43.606667,0.19965481758117676,51.929176,1
-18.664555,0.24051283299922943,48.87191,1
-39.696922,0.23648430407047272,54.057777,1
-17.363703,0.2669459581375122,50.349487,1
-44.17377,0.30269256234169006,50.414207,1
-26.777882,0.16843727231025696,47.326218,1
-50.369156,0.2638820707798004,47.697487,1
-49.209854,0.20239463448524475,46.8325,1
-35.459576,0.1606835126876831,65.368675,1
-48.622803,0.2314690798521042,46.286743,1
-39.414032,0.26786452531814575,46.675007,1
-38.89344,0.2784762680530548,47.43863,1
-41.002464,0.2113850861787796,61.4314,1
-37.885098,0.3292304575443268,52.64942,1
-48.654823,0.25631505250930786,49.65362,1
-43.08689,0.25156790018081665,54.75177,1
-46.14044,0.30325308442115784,51.902023,1
-16.964724,0.3313508927822113,64.36168,1
-42.293346,0.22603513300418854,49.475506,1
-27.406395,0.2646494209766388,61.38254,1
-39.72198,0.2851649522781372,45.48744,1
-39.431793,0.29224973917007446,49.35539,1
-25.976444,0.23517398536205292,52.94523,1
-46.069122,0.2535795271396637,46.411102,1
-34.975357,0.3053528070449829,53.977253,1
-46.205235,0.25677549839019775,49.369114,1
-27.322596,0.2334185242652893,46.612667,1
-28.19974,0.2294354885816574,50.20902,1
-35.921307,0.24806563556194305,63.64975,1
-3.5803514,0.4073686897754669,50.664543,1
-38.79696,0.26688334345817566,44.690636,1
-49.209854,0.20239952206611633,46.8325,1
-9.925236,0.27280697226524353,53.206013,1
-44.416267,0.29615503549575806,52.733044,1
-37.183784,0.26652219891548157,52.31665,1
-41.49855,0.397311806678772,47.38613,1
-37.02835,0.2719234526157379,46.87768,1
-36.10291,0.23859581351280212,67.948105,1
-42.44062,0.2743365466594696,47.53473,1
-52.789677,0.3014098107814789,54.841774,1
-41.060547,0.27354055643081665,48.03475,1
-35.26266,0.3319869339466095,45.130974,1
-40.263744,0.21140392124652863,44.32053,1
-22.03986,0.21040046215057373,51.972805,1
-34.731197,0.2312150001525879,69.585724,1
-25.117014,0.23901638388633728,42.010956,1
-36.023144,0.27138978242874146,52.780846,1
-44.342808,0.21415691077709198,55.883312,1
-25.720785,0.2823890149593353,46.327316,1
-41.46831,0.33151307702064514,53.481346,1
-15.456545,0.15714266896247864,57.256607,1
-31.963364,0.2628509998321533,64.04503,1
-37.47676,0.24825774133205414,50.556953,1
-31.295605,0.33215805888175964,41.8554,1
-40.666233,0.25777047872543335,47.48819,1
-15.127817,0.2414318025112152,46.16961,1
-22.372282,0.2040369212627411,46.710983,1
-5.1838617,0.18612991273403168,53.745552,1
