tom,modo,tempo(bpm),Intensidade_media_da_musica,espectograma_medio,espectograma_maximo,energia_medio_rmse,brilhantismo_medio_spectral_centroid,Spectral_Rolloff_Point_Overall_Standard_Deviation,Spectral_Flux_Overall_Standard_Deviation,Spectral_Variability_Overall_Standard_Deviation,Spectral_Rolloff_Point_Overall_Average,Spectral_Flux_Overall_Average,Spectral_Variability_Overall_Average,media_do_zero_cross_rate,media_rhythm_strength,spectral_flatness,mfcc,spectral_contrast,bandwidth,percusiviness,magnitude,Cyclic_Tempograms_Based_on_a_short-time_discrete_Fourier_transformation,Strong Rythm,onset,onset_interval,average_onset_frequency,rolloff,power_spectrum,low_energy,harmonic,Cyclic_Tempograms_based_on_the_autocorrelation_function,octave-based_spectral_contrast,chord_variation,harmonic_flux,average_tempo,spectral_kurtosis,loudness_amplitude,sum_beats,strongest_beat,melbands_skewness,melbands_kurtosis,averaga_beat_spectrum,variation_beat_lenght,slope,entropy_spectrum,inharmonicity,pitch_histogram_C,pitch_histogram_C#,pitch_histogram_D,pitch_histogram_D#,pitch_histogram_E,pitch_histogram_F,pitch_histogram_F#,pitch_histogram_G,pitch_histogram_G#,pitch_histogram_A,pitch_histogram_A#,pitch_histogram_B,spectral_crest_factor,loudness_std,chromagram_C,chromagram_C#,chromagram_D,chromagram_D#,chromagram_E,chromagram_F,chromagram_F#,chromagram_G,chromagram_G#,chromagram_A,chromagram_A#,chromagram_B,regularity_rhythm,spectral_spread,spectral_dissonance,salient_pitch,spectral_valleys1,spectral_valleys2,spectral_valleys3,spectral_valleys4,spectral_valleys5,spectral_valleys6,spectral_energy,beats_loudness_band_ratio1,beats_loudness_band_ratio2,beats_loudness_band_ratio3,beats_loudness_band_ratio4,beats_loudness_band_ratio5,beats_loudness_band_ratio6,chord_stregth,hpcp1,hpcp2,hpcp3,hpcp4,hpcp5,hpcp6,hpcp7,hpcp8,hpcp9,hpcp10,hpcp11,hpcp12,hpcp13,hpcp14,hpcp15,hpcp16,hpcp17,hpcp18,hpcp19,hpcp20,hpcp21,hpcp22,hpcp23,hpcp24,hpcp25,hpcp26,hpcp27,hpcp28,hpcp29,hpcp30,hpcp31,hpcp32,hpcp33,hpcp34,hpcp35,hpcp36,dynamics,spectral_flux,loudness_flatness,roughness,spectral_brighness,sharpness,attack_time,attack,chromagram_centroid,loudness_centroid,loudness_flux,smoothness,beat
1.691043914140965067e-07,0.000000000000000000e+00,1.986131077158563530e-05,-6.596207562276976128e-07,6.534224123031144127e-06,4.274443753867720910e-04,1.268727612513386477e-08,6.202410068663603447e-04,5.614265794948004339e-07,8.945622305805705441e-07,1.518557434898586889e-06,8.303025618432139827e-07,1.286884418661274524e-06,2.773312019191182815e-07,2.322442405561411821e-08,2.157489352948112575e-07,4.011029505153200178e-09,-7.103663317555677416e-05,3.380155571344220778e-06,2.600271794090767562e-04,-2.961934777671077329e-07,8.412739871164039252e-08,1.720545189849502792e-07,3.275552061691049697e-07,1.775596109848013389e-05,8.455722031168797915e-08,2.157489352934419229e-07,4.537607064655794424e-04,8.412739871164039252e-08,8.779661565027997353e-08,4.292977087853532455e-13,5.036274594792236712e-08,4.240129616501624910e-06,4.058505393938316583e-06,3.140999586843855815e-08,2.390955456502047278e-05,4.309871969390931415e-06,3.536480137643000562e-03,9.977159093431694264e-06,5.969067218330433945e-06,-2.534263471749464467e-07,9.525874127133601013e-07,9.401270952142491874e-07,-2.999265562639101731e-22,5.279294492492323537e-08,6.866132076235247407e-07,1.811310542697684003e-11,1.576953703105300577e-06,1.830819356014803196e-06,7.496503398834499160e-07,3.676571985670482059e-06,3.330120035781703452e-06,5.582057710227870076e-06,7.400930447228510602e-06,2.389323792517172114e-06,2.069751735283430785e-06,1.493327364087508031e-08,1.335034669040856429e-06,0.000000000000000000e+00,0.000000000000000000e+00,6.596207562227881039e-07,8.798416369962111470e-08,1.162989519961129915e-07,8.175758779689137013e-08,5.478288103216840556e-08,7.677602342748025972e-08,1.204297417554892665e-07,1.098946343738793253e-07,8.536543795252795682e-08,8.176751101168394038e-08,7.930381472547781015e-08,9.017265987126959399e-08,7.347595628525547243e-08,3.384954333815975248e-07,9.999933227345387809e-01,7.800513189226282722e-08,8.989402952737254329e-08,-1.609642978767918650e-06,-1.524968182377095256e-06,-1.588638184101590743e-06,-1.579012931246691828e-06,-1.523705987199580369e-06,-1.860862433400003302e-06,-1.860839266098379664e-06,2.040341479922970857e-09,2.694146982081413437e-08,1.116090674376951254e-08,1.145753106570506551e-08,5.916873537564961958e-08,6.697337145857439246e-09,5.585211969459148574e-08,1.084371552344075536e-07,6.746712246062526869e-09,4.939894392427729088e-09,5.028273420512478489e-09,2.748343755798891202e-08,4.508115584011548552e-08,2.412185025507811665e-08,7.743347578344560667e-09,7.930052354817036516e-09,6.598279175454889607e-09,1.118503286729256171e-08,1.553077390735511891e-08,1.608714257450272293e-08,7.317652131305111211e-08,9.387343268706295497e-08,3.205853657517032492e-08,5.623131938189845259e-09,6.279684810986818296e-09,7.105210173772583258e-09,1.122880215692227233e-08,1.239685522869294688e-08,8.433712874204780315e-09,6.496189163314285718e-09,5.448913829979386510e-09,5.469284144969128498e-09,4.699292664323752712e-08,7.237245698857969092e-08,3.915071894662837201e-08,2.373539598937948165e-08,2.413548006902609283e-08,1.461603244974710565e-08,8.155794880047455189e-09,9.244277571482141788e-09,8.851820099888306809e-09,2.384244752436417619e-08,3.524775746295665468e-08,1.936713193542447759e-08,7.593822922157090008e-08,9.429335814109107972e-09,2.851002654428549839e-08,1.176804734669857500e-06,4.441803562742455037e-08,3.075756541701941346e-07,8.867930968538008292e-09,2.432581610340291998e-09,-7.738644277906159559e-06,9.135249206161818225e-06,1.291957550403697427e-06,1.691043914140965067e-07
6.418317957995960024e-07,0.000000000000000000e+00,1.005166940567240072e-05,0.000000000000000000e+00,1.057514916877690183e-06,9.588266265621641082e-01,7.711671459261374031e-09,1.465926986043250731e-04,8.518858380612819639e-08,1.260324253570115822e-07,9.277386866557796767e-08,1.172801735961079806e-07,2.614005859256536481e-07,1.820468366267945106e-07,4.081404567673029141e-09,9.198707003885070558e-08,1.955309057797130030e-10,-2.433416154494698975e-05,1.131743159751215805e-06,9.502357167276382971e-05,1.296356807282995091e-07,3.855738871377866072e-08,1.047752596915233462e-07,1.597577688090267104e-07,6.651711338286721956e-06,2.029004200627348850e-08,9.198707003685792822e-08,3.559883942185021423e-04,3.855738871377866072e-08,4.258964737479631261e-08,8.120193312903661766e-13,2.069265709657897649e-08,1.525172331426773027e-06,1.283663591599192005e-06,8.530219386881922735e-09,8.625179530844866331e-06,9.088571621902569693e-07,1.911958571341923702e-03,4.901260986106005875e-06,1.599691757090309773e-06,-8.286849240405468328e-09,4.894746563466436843e-07,6.335471264818780055e-07,2.359459572513695470e-10,2.205453973476545664e-08,2.238638118768002274e-07,7.738269189144324491e-08,0.000000000000000000e+00,8.276361003148167412e-07,0.000000000000000000e+00,1.172484475470302241e-06,1.541472236831240928e-06,1.896666063209299527e-06,1.669066135670862070e-06,1.731138843181344897e-06,7.172846202767310686e-07,0.000000000000000000e+00,2.069090250932912838e-07,1.172484475470302241e-06,1.172484475458632668e-06,0.000000000000000000e+00,2.634339032199122529e-08,2.365969898753569985e-08,2.536087836921820615e-08,2.645904332945345759e-08,2.357436012756683666e-08,2.144453428545891581e-08,2.465443245046645044e-08,2.960387331052230904e-08,3.218322186905482321e-08,2.843748988668438809e-08,3.565372943976816306e-08,3.672765994584740412e-08,1.211620171926107315e-07,2.839853631562498371e-01,2.516548729820797161e-08,3.258684425013906235e-08,-5.287918547882654980e-07,-5.043696881713303493e-07,-5.271223335907005715e-07,-5.470289801308053934e-07,-5.491804003103255749e-07,-6.775074326856657975e-07,-6.775111669797505471e-07,1.064520040867633604e-09,7.627417615943310915e-09,1.912951660175060998e-08,1.369467283659076400e-08,1.214994766295079160e-08,5.044278614713677645e-09,4.434341774781166432e-09,3.485966335662993883e-08,3.979679800305747038e-09,3.974410944745683425e-09,7.405365986967777727e-09,1.267684605559310217e-08,1.441045240751823626e-08,1.662265114068344805e-08,1.702765750653510769e-08,9.319311902942876114e-09,4.058352624417607939e-09,3.909902764883668756e-09,4.013722558754957831e-09,6.217884974353309340e-09,9.007179764910322041e-09,8.209197294994092472e-09,5.744396322856736364e-09,5.150536785925553821e-09,5.899856736051159582e-09,9.360399057092712860e-09,1.136617768292736876e-08,8.003294737484328276e-09,6.962474624143872278e-09,7.058493244278942083e-09,4.871404721415760859e-09,4.342734289533591976e-09,4.524424034288541396e-09,5.340025370482920105e-09,7.340556729645188160e-09,7.720753379171938855e-09,7.096963475152268376e-09,8.618377901452250730e-09,8.309941547596600288e-09,7.162897105084409206e-09,1.073970958986886288e-08,1.286497162280957051e-08,9.989257098365397020e-09,6.194871220089739364e-09,3.476977088724996485e-08,3.682360660529943737e-09,1.051354380341475795e-08,1.434483127319132241e-07,1.733951114069909973e-07,9.069303044594940655e-08,3.303922522284473045e-09,3.451201966652527158e-09,-1.306390563746730341e-06,2.806587372889515339e-06,3.862660443812114397e-07,5.834834507269054266e-08
3.617110010120395733e-07,0.000000000000000000e+00,2.920816333172219660e-05,-1.059507737568855031e-06,2.366188759180914259e-06,2.455877533858856509e-04,8.891266042584578542e-09,3.398063437699153718e-04,1.844726105161401898e-07,6.329942517710692532e-07,1.360033363805268829e-06,2.712832507590296799e-07,9.512999326616640946e-07,1.935153855414411844e-07,8.003525189342098018e-09,2.095847411826162210e-07,4.248539319245586221e-09,-9.070996607479459917e-05,3.000938969379531055e-06,2.905640540140934282e-04,-4.526997107709690485e-07,4.932466097069160894e-08,-2.465262125780114135e-07,3.148694263809804862e-07,1.211731853390332613e-05,6.825516663330075777e-08,2.095847411900653199e-07,1.152484158156382365e-03,4.932466097069160894e-08,6.577939356791068883e-08,-6.831639835790902548e-13,2.936792384664919561e-08,3.968216333617252635e-06,3.978821011132435306e-06,1.076759393362690075e-08,2.802141598739383177e-05,1.147064744661748985e-05,3.019020869946988442e-03,1.374501803845750378e-05,3.956467277455327570e-06,-2.609763193678395020e-07,1.550989933689164285e-06,1.831611617752855871e-06,7.800895194842952539e-10,7.864232589405555589e-08,5.650295504451092824e-07,1.871600035741956212e-11,1.040319250810378331e-07,1.788548865628492753e-06,3.381037564681590264e-06,1.496459229817084407e-06,6.445978126378411385e-06,6.602026014271251063e-07,8.118491383339185920e-06,5.705750967224465613e-06,2.776852153807924604e-06,3.361031425249885362e-06,9.602946923601358089e-08,1.400429760581070879e-06,1.400429760562985243e-06,1.059507737561638311e-06,8.039966147552717494e-08,1.009294059574252591e-07,1.196920987151713534e-07,1.076888103339301577e-07,9.473454405133151464e-08,9.458587585638932010e-08,1.022796600845216169e-07,9.736935303636870949e-08,9.925349200413569803e-08,1.021028362148328855e-07,8.450912893737179736e-08,7.111062640268826485e-08,2.100212643343909554e-07,9.999946431786581602e-01,8.378056882789873323e-08,9.681798909108448388e-08,-1.426098702579364549e-06,-1.462981378647309577e-06,-1.594930115561991798e-06,-1.659873517238698490e-06,-1.687475864581427819e-06,-2.109393480856420761e-06,-2.109365086542841244e-06,4.760480793337021631e-09,9.567823863040036136e-08,3.063722743151560914e-08,2.449859747935019266e-08,1.898464423448757511e-08,1.052517341219362555e-08,1.062413030785049976e-08,7.873354505082128797e-08,3.845142029644412059e-08,3.735394209694345638e-08,2.075815848632473138e-08,1.574411516463082462e-08,1.167328391761595021e-08,1.138974951525264236e-08,1.486282982188005629e-08,1.532923264647001338e-08,1.244247321259808329e-08,1.418870541218390812e-08,1.520395765837950397e-08,1.602944003644914006e-08,2.374695478502715375e-08,2.733818979869015352e-08,2.326046433999599110e-08,3.791405339056560645e-08,4.667242409854585668e-08,2.788819850405403540e-08,1.658736659562517670e-08,1.474291358226953973e-08,1.484971056387334933e-08,2.564830674739699177e-08,2.896852617644170826e-08,2.235813284265133828e-08,1.971233080921358532e-08,1.804607472050652927e-08,1.945524290668927479e-08,2.922079608843253782e-08,3.135791489837203208e-08,2.274859444257882143e-08,2.153665641391790859e-08,2.099452939126607712e-08,2.086796490345696220e-08,2.162683820069022968e-08,2.050448332709496904e-08,2.235033616202452148e-08,6.361563270112210597e-08,1.251030150293189802e-08,3.110092718278138685e-08,8.852521489639587243e-07,2.776968368615817066e-07,2.791178023644710193e-07,1.034194516042135815e-08,4.748469370140298236e-09,-2.796106156809789856e-06,8.872578605428293501e-06,8.228925273023900080e-07,3.617110010120395733e-07
8.884610804094599649e-07,0.000000000000000000e+00,2.608743847352276883e-05,-1.018456343439913547e-06,3.515181382916931210e-06,1.435278512244059571e-03,1.435687359821737137e-08,3.452014746242092419e-04,3.487209740607130465e-07,1.648095304159548244e-06,1.199422458552771000e-06,2.954133092361454359e-07,2.354421863085068806e-07,3.353940578545711042e-07,9.177687016458727649e-09,2.299261544343534328e-07,8.291068604330037347e-09,-1.145211992522468736e-04,4.322485146229610115e-06,2.369009194602933422e-04,-1.005709068038395399e-06,7.240341657577835206e-08,-4.421192012932449284e-07,4.426757333140134543e-07,1.932402849890575331e-05,1.131888479764925062e-07,2.299261544301031538e-07,3.445949501606262728e-04,7.240341657577835206e-08,1.066930033590899818e-07,2.183405321446103327e-13,5.263615705538332475e-08,5.735110831037726376e-06,5.108651212354394719e-06,2.358168059230615135e-08,3.117908014002397838e-05,9.021935790988087214e-06,4.293043940538510649e-03,1.266057039583480331e-05,2.654048758311188437e-06,5.380529833454403366e-08,1.434135936499465131e-06,1.588016797098419223e-06,7.903966421680531286e-09,6.255800397821097544e-08,6.965810515460363041e-07,0.000000000000000000e+00,8.479516494712923271e-07,1.476191130596476745e-06,7.346625626782420100e-07,3.793467905202137337e-06,8.929239838265608229e-06,3.075970355734934488e-06,4.500666446698294384e-06,3.515394692205034974e-06,1.596346222629519364e-06,3.415837615891970319e-06,1.613511234729982023e-07,3.728240855089034825e-06,3.728240855200093127e-06,1.018456343434049961e-06,1.122947483165535102e-07,9.500610612377144325e-08,8.352888979035050901e-08,1.013608742438742153e-07,1.130925036954576746e-07,8.555424719222158962e-08,8.165739463463547959e-08,7.586622022387204196e-08,8.789510565297243581e-08,8.215347136561055753e-08,1.056381206578456979e-07,1.495509088685050446e-07,1.812681160434203146e-07,9.999895998332594127e-01,1.005878952061022836e-07,1.310321828085710639e-07,-1.763261405361814136e-06,-1.640761724286578235e-06,-1.858191916996674189e-06,-1.956586760499320707e-06,-2.153935511639461592e-06,-2.918001379258632487e-06,-2.917904981231408355e-06,3.331623271112303160e-09,2.203258650633663201e-08,6.830091644084984845e-08,5.709613616947266551e-08,5.262870953037679121e-08,2.005877692779357415e-08,3.634552126182234947e-09,1.108426121797258900e-07,2.231296927524495042e-08,1.090715913635621987e-08,5.959319379555936548e-09,1.100900343000355699e-08,1.528935126170301327e-08,6.864809149263064931e-08,1.181552396611955283e-07,6.259250513385964853e-08,8.515042090782076933e-09,5.679787312132111070e-09,6.262078040774367928e-09,3.137984786998554954e-08,5.514453367563444253e-08,3.376559464961315416e-08,1.260714723106978287e-08,9.436160779354689494e-09,6.018961771883824324e-09,2.444263713881883609e-08,3.920598834478163440e-08,2.127530226214422717e-08,3.447812266687993692e-08,6.397725168917501843e-08,3.652919948443350457e-08,7.046435915239550284e-09,5.958435360780930423e-09,6.502497830285868123e-09,3.373374998333857992e-08,5.293329175796275931e-08,2.784171598255474853e-08,9.847282817397960370e-09,7.290698298923822655e-09,5.472878053420953928e-09,2.001946918844355509e-08,3.469966932189083380e-08,2.334320653256074783e-08,1.904974945761984773e-08,7.673829200776286747e-08,1.020693209065937548e-08,4.287267312034858634e-08,6.643641178476529820e-07,3.838788847446441293e-07,3.215258587822306960e-07,1.381263234661651575e-08,3.189979569262870950e-09,-9.640496166315901073e-06,1.166097282945327554e-05,1.334912773315213551e-06,8.884610804094599649e-07
6.777037080083083255e-07,0.000000000000000000e+00,1.882886802083083162e-05,-6.328803708903029425e-07,4.122075425046590409e-07,1.280860008135702660e-12,2.714014271238740454e-08,5.061970512160631885e-04,2.281602483627971543e-07,2.439733348829910353e-07,1.762029640821601604e-06,5.195728428063696739e-07,5.579760529268405468e-07,5.896022259672282559e-07,1.280287086457001879e-08,2.958978788005113844e-07,5.112695943857283862e-09,-1.103833738064807676e-04,4.317755536340586064e-06,2.536918753301034384e-04,-1.641904738416623042e-06,1.592083915075481978e-07,-8.599339429682584009e-07,2.848614585994922463e-07,1.762029640821601646e-05,8.156622587572105275e-08,2.958978788089978075e-07,4.276773989143225867e-04,1.592083915075481978e-07,1.672486344141733959e-07,-1.178926141611701262e-13,8.765571113207582062e-08,5.655665992641308337e-06,5.647530900069236046e-06,4.407720535033776432e-08,3.508258114300909550e-05,9.175715138281849098e-06,5.361539935289730448e-03,1.829800011622432479e-05,5.263686767785662086e-06,1.432271260230664771e-07,1.355478392645931181e-06,3.338958754612068762e-11,9.439370745375359833e-10,9.862640486411611511e-08,8.339720175194041043e-07,2.476186973042342547e-11,1.439778432816717905e-08,1.547761814487317324e-06,7.486847846128908003e-07,3.196308119271804950e-06,1.138864739815860765e-05,3.225103687928139080e-06,8.890631818464059773e-06,3.102722521251668966e-06,2.512413364022715792e-06,2.246054354064573759e-06,9.070604122227298906e-07,3.225103687928139080e-06,3.225103687995909339e-06,6.328803708932825927e-07,8.805104170618932981e-08,9.964223556162357303e-08,1.494674084277524807e-07,1.579179003809365306e-07,1.089439809768812381e-07,1.027110230026688318e-07,1.184894456107215242e-07,1.037665768438376371e-07,8.346079904920855856e-08,9.626286428220062291e-08,1.062908804543578136e-07,8.752999479004766259e-08,2.939727148809969860e-07,9.999853674998053776e-01,1.046081471170542192e-07,1.291320988194696805e-07,-1.755774661497920984e-06,-1.698520603166356221e-06,-1.860968508758678472e-06,-1.934193039001560125e-06,-1.889662709656986522e-06,-2.639197363183274992e-06,-2.639057078515717502e-06,3.358515185537954900e-09,7.463522698641000076e-08,3.150486181764187864e-08,4.389097237137707940e-08,3.370347044617478864e-08,2.920939577516041551e-08,2.410681546275009940e-08,1.273606746088900378e-07,2.031170858308897390e-08,2.671717427414526021e-08,3.558868854901341943e-08,5.082007938650015096e-08,4.107541391324644399e-08,1.976463226479926506e-08,1.515490293798855041e-08,1.733011723452101766e-08,2.239365729532533782e-08,2.252259946182335715e-08,2.027870215349660758e-08,2.463361036807147585e-08,2.685322329352792616e-08,2.192284975233488412e-08,2.173329602520496272e-08,3.489782383499558904e-08,4.814371449295733876e-08,7.037140215019143964e-08,7.432719483803368880e-08,4.063653299194026500e-08,2.175662484584696559e-08,2.169447263878552352e-08,1.981130120114507728e-08,2.157711920569444388e-08,2.541419401698016585e-08,2.725315206471015211e-08,3.915514045660490963e-08,5.279880930598212611e-08,4.598661973456465476e-08,3.466397991153496461e-08,3.087462447734246880e-08,2.379219377531959848e-08,1.849822993576773977e-08,1.497638900426208400e-08,1.204541082762055153e-08,1.302968510300821807e-08,1.647384834952346285e-07,1.300321609958481830e-08,3.775266723601257894e-08,1.701420336355400413e-06,2.084635170153286308e-08,3.537883696757004760e-07,1.540000472053765923e-08,1.925169081410182800e-08,-8.802816579493538912e-06,1.269299105761036212e-05,1.725885443061158417e-06,9.036049440110777674e-07
1.792255257791437923e-06,0.000000000000000000e+00,2.450411216347071221e-05,-5.536106440545776670e-07,2.378754262327419624e-06,8.992182735180438485e-04,7.353369619029555609e-09,4.498684686886081840e-04,4.998400774507231413e-07,3.026919990936650799e-07,8.622739184707695064e-07,3.524768673656494666e-07,4.639949722948944654e-07,1.684719942323951631e-06,1.297115638592561224e-08,2.812242540379924443e-07,3.658497799716602807e-09,-9.765956105810009308e-05,3.489037406560542185e-06,2.984407771894837446e-04,7.989652894419102524e-11,4.634698813322561765e-08,5.556865521440313467e-11,3.845383225328074163e-07,2.210448151276106729e-05,9.765281151112336782e-08,2.812242540325351169e-07,9.923076535441788422e-04,4.634698813322561765e-08,5.878741820813378597e-08,3.057834203599348994e-11,2.399748421794031523e-08,4.522048419881727899e-06,5.575905246462251315e-06,1.335164331544818342e-08,2.808587141001750833e-05,3.973238135211034321e-05,4.738125483181298073e-03,1.194836838527625282e-05,3.364642442116387782e-06,-3.176999093986715482e-07,1.601955073901802575e-06,2.300241057021262412e-06,3.449834203568224953e-22,5.959246195253364697e-08,6.747317707049488043e-07,4.334013548818437742e-11,2.172205253726044064e-06,2.159810359281331452e-06,1.667113304606143843e-06,5.989832746879554576e-06,1.685705646273213395e-06,4.381595190985367220e-06,8.391343548231066800e-06,2.528558469509389345e-06,1.437807757179815246e-06,3.792837704264084018e-06,1.859234166706939062e-08,3.210277664566019041e-06,3.210277664665589034e-06,5.536106440641419395e-07,9.519087545769568743e-08,1.046331572326529068e-07,9.574201832413806549e-08,8.809555028995874612e-08,9.897269163070067927e-08,9.391908130919087316e-08,1.010118978970713542e-07,1.006761899075741954e-07,1.260981701146686766e-07,1.613084339441185798e-07,1.260024355853229627e-07,9.784154941324260131e-08,3.624535988435300906e-07,9.999877258176307349e-01,9.261325058404908649e-08,1.169193127552279660e-07,-1.563589574168224797e-06,-1.466699398632285331e-06,-1.575176783205108953e-06,-1.663538273129479853e-06,-1.751649922670915025e-06,-2.234368983922902938e-06,-2.234333537096693406e-06,3.940985622049221251e-09,8.307257851233903180e-08,2.289797464862199352e-08,2.862120128587996901e-08,4.291399487713643309e-08,1.963124293861392446e-08,1.349685303127128296e-08,1.021427297462226591e-07,1.138727300590367968e-07,6.488539148003283184e-08,1.414363215172940321e-08,1.047615814026336182e-08,9.148676490106591494e-09,2.288973425722561189e-08,3.556426473111702921e-08,2.426468080079289568e-08,1.406262818826142255e-08,1.209728886604087436e-08,1.054807337817960886e-08,3.418599853253337121e-08,5.148471883147355773e-08,2.724882762430498440e-08,1.502289266725457195e-08,2.795490450566450191e-08,2.291771733598392964e-08,1.221220229898626739e-08,1.258492965937022896e-08,1.092313465318816122e-08,2.961496301564123987e-08,5.927851207992647979e-08,4.001224798479866451e-08,1.191889375186450722e-08,1.254038016784572659e-08,1.212549298961431830e-08,2.329553071851055832e-08,3.691957014845364558e-08,3.004646240871764821e-08,2.337314134535712271e-08,2.063092110212064053e-08,1.443376641565014343e-08,2.006542474039282352e-08,2.782634802741784993e-08,2.759384472700876115e-08,7.013598646604809134e-08,5.928547462644636069e-08,1.311426549252430337e-08,2.621515983834383964e-08,1.226552076042714861e-06,3.569679516706231207e-07,3.105222284672696290e-07,1.199743014183774945e-08,5.873138205532270886e-09,-9.314365510202583768e-06,1.144930953197845325e-05,1.682728547593072039e-06,7.965578923517501879e-07
5.756627388218958552e-07,1.151325477643791684e-07,1.190010013692622996e-05,-1.408514599584738883e-07,1.153171397782097932e-05,7.976594753004074834e-01,1.600813306045226782e-08,2.794451698023172996e-04,4.213851248176277593e-07,4.847080260880362536e-07,6.746767298992618953e-07,9.671134012207851046e-07,2.417783503051962761e-07,3.672728273683695105e-07,6.476841078605127808e-09,1.692496115053894890e-07,5.965286019038966714e-10,-4.052502307541295471e-05,2.101349223532281480e-06,1.908936804269528492e-04,-8.138931184821658543e-07,8.665174198576077176e-08,-2.630945658610322294e-07,1.162838732420229623e-07,1.680935197359935935e-05,6.672519619501864881e-08,1.692496115071900164e-07,4.169989315260097247e-04,8.665174198576077176e-08,9.609847805707394503e-08,-1.331180938459394129e-12,4.622699935265485263e-08,2.840029669566769086e-06,2.993446241873858405e-06,1.453853977307053552e-08,1.609287436498916537e-05,4.038360692511518413e-06,3.277017707017524078e-03,5.756627388218957917e-06,1.501974903062165541e-06,9.961902518746113467e-08,5.990062619591749786e-07,3.194992842879954031e-07,0.000000000000000000e+00,4.246028689737037116e-08,3.264677570283042420e-07,2.040832996476394055e-11,1.571109170317930109e-06,4.643205629198314902e-08,1.197757533935774681e-06,2.729067798432940798e-07,2.454265833003887449e-06,5.534890629553107364e-06,4.138138568585899852e-06,2.279908723653164005e-06,1.080256003671099565e-06,8.509385011654861871e-07,1.360743527469288205e-06,8.414625712794339206e-07,8.414625713139737007e-07,1.408514599552934384e-07,5.422794027598752924e-08,4.590779204981389818e-08,4.848548222739542638e-08,5.415576268014087660e-08,6.550351005564394822e-08,7.561452721674757576e-08,5.400327397263726757e-08,4.749085983811314399e-08,5.349846581852915006e-08,6.216007692955677971e-08,7.127682006944116966e-08,6.082338940857641023e-08,1.816943781681393292e-07,6.030989400866951788e-01,5.291044825752749587e-08,6.115365961243609494e-08,-7.579712137001661791e-07,-7.989543710651135049e-07,-9.067773836370278109e-07,-9.472675434324480314e-07,-9.083142880171344200e-07,-1.186338782142060180e-06,-1.186322663585373164e-06,3.387881889022946701e-09,9.177651274124499587e-08,1.243378900280966745e-08,5.396487022184592482e-09,3.558333725550485806e-09,2.754682061669133346e-09,6.138314810567427904e-09,6.484669938596253165e-08,7.650897439958900589e-09,6.710584593206707689e-09,1.292255660253187603e-08,3.710104558592279926e-08,3.680421775922954129e-08,1.229557698452044034e-08,5.180652640192621069e-09,4.718793819533903634e-09,8.974036369956953854e-09,2.000564910005379942e-08,1.907123219107262056e-08,8.172170411891426106e-09,4.864328267860944685e-09,3.176843179858693214e-09,3.061793527528704696e-09,6.721356394375542960e-09,8.033705101997118041e-09,9.729822828430741808e-09,1.896011086127235298e-08,1.939151251774548018e-08,9.931287517136241218e-09,6.860737008024578285e-09,9.082880377962441986e-09,2.126402366928343242e-08,3.833464823617544956e-08,3.168026329350897081e-08,1.505126300200607978e-08,9.119788418799269578e-09,6.056708860712035989e-09,5.839434170547532491e-09,7.569345602400958697e-09,7.821134727734266727e-09,7.689819149056126497e-09,1.156381178081221203e-08,1.386051729133324242e-08,1.092744195220511323e-08,1.015442078703883016e-07,1.033915157445570926e-08,1.713068179602171205e-08,5.974383978372167255e-07,4.490967515251849495e-08,1.805030018482767245e-07,6.591877490115981036e-09,4.051395680041049745e-09,-1.587468177301309648e-06,7.282530277724030822e-06,5.618468330901702751e-07,4.605301910575166736e-07
