14.799423758865249 3.895168439716312 5.014406028368795 7.036790780141844 8.377659574468085 13.486258865248228 5.795656028368795 10.084219858156029 3.7012411347517733 10.821143617021278 5.989583333333334 10.987367021276595
22.857142857142858 12.408163265306122 12.809523809523808 12.537414965986395 11.768707482993197 20.401360544217685 23.02721088435374 22.408163265306122 21.346938775510203 19.142857142857142 21.85034013605442 21.095238095238095
32.73042237733734 12.294288480154888 17.333265399704487 20.492179140979264 20.395373719875682 31.00320986396291 19.870586437051 27.146278086309675 20.313853365262137 24.935038467417332 19.569980129413562 19.254088755286084
35.37619836370024 15.906239020227876 64.87476785624655 23.249510615871102 26.737941073131555 34.86924659940772 26.72790242433368 31.245294383375995 22.73753952717964 36.515585002258696 20.01706570295638 21.748732620589266
42.667068838393995 14.035793283732154 49.383336684764394 23.376231650914942 31.95589516723641 43.12621489375964 21.13077284000268 27.60573764997654 16.61639520075072 37.26791339902138 15.597560158187546 17.494470138749247
79.3623279756277 24.524634940645026 85.5236894631789 49.97898938964177 54.44374409076583 82.60846727597436 35.52894211576846 56.89148019749973 30.580943376405084 64.58661624120181 37.672024372308016 31.573694715831493
75.47058077069498 25.36694725265429 72.26005668118945 46.0682712237215 57.38758935747219 85.70703438940824 33.99179391734698 51.702550653525655 29.41076942599721 64.68423501543928 32.47747557209932 30.74320037223468
102.2036181678214 32.342186297151656 91.31062355658199 59.59391839876829 76.75134719014626 112.6683987682833 40.324287913779834 70.49653579676675 38.68360277136259 84.32929176289454 39.511162432640496 38.05331023864511
131.13333333333333 39.68333333333334 118.66666666666667 78.82222222222222 91.84444444444445 149.14444444444445 48.46666666666667 86.61666666666667 46.06666666666667 108.73333333333333 61.01111111111111 47.41111111111111
125.9354778205008 35.42624027009285 106.51317640438901 73.19703648129044 93.62749695207728 142.6521616805777 41.50332926943637 85.98893369595798 40.84685360592704 104.90012191690894 53.36209321954422 43.44931070055332
145.5948831393671 44.97451187842647 120.96277772434355 81.4513802058286 102.63056650957006 156.23737616620178 45.59007405982495 99.34115610272194 44.28681350389535 123.72799846109454 56.86736558622679 49.96152736366259
113.23814672305784 33.21143511304735 83.26072439342386 65.50068369001812 73.17073170731707 116.1859636849302 32.13661080548224 71.02108309218686 42.81489490253442 90.04674531751836 50.99373549146183 36.86202181448151
189.70664455271069 65.86503576241319 141.7279983414533 108.8939566704675 126.21022079402923 193.42800870737017 62.21105006737846 119.35316678760236 74.57240592930445 174.2510625064787 86.8819322069037 74.5620400124391
182.95314285714286 58.976000000000006 146.7062857142857 110.45942857142857 117.98400000000001 177.8057142857143 61.380571428571436 111.25942857142859 67.90857142857143 163.9314285714286 78.39085714285714 71.51085714285715
225.74889153238888 86.15226559965394 177.79279766410727 135.66021412349951 142.4407916080891 242.28398399480912 76.22472153130745 135.66021412349951 88.28268627663026 199.17270466097114 100.05947874986482 86.45506650805666
217.8421345754645 91.31689534707102 182.78061870285046 135.50199989873929 138.00313908156548 236.4335982988203 84.18307933775505 133.9425851855602 85.88932205964254 201.16956103488428 95.87868968659814 84.81595868563616
214.12361756116246 104.06472925743286 176.18614449178915 136.45808397567865 143.2517834059463 229.10422750993442 85.88117010580744 131.60817733518456 98.67860391631159 199.4350552975535 92.77541054244267 84.37784267726337
215.84321336652462 93.53613771570821 159.98481076747817 123.32391038352813 137.68617357917387 215.02468250284798 76.78157039787351 130.12109193704907 89.05531412176701 190.92021433694782 83.69689042656428 77.24990506729674
204.6933454256887 90.2165287382383 145.4823716131958 123.90507501039187 126.02501606015947 209.35645996296716 71.16351131768886 127.01129879454334 86.83822695839474 176.99807278086385 84.59358349393493 71.65476325435515
244.5512129960788 104.4340069806524 173.4993751885207 159.03822122635412 147.73990606282587 250.10126255009266 82.18640927306416 156.47003059421726 105.33028827508942 208.6611798164347 108.7861421122937 85.65088119963804
313.91851813309745 129.41360112388782 218.0446433217129 196.50346011759197 185.67043030334565 317.8937509755971 100.96258910453199 196.30053592798794 131.05780737811543 268.5623601644206 137.4265050210729 106.64446641344503
258.9279987171264 102.5978191148172 179.1292495189224 153.61209108402824 151.69178960872355 247.44627966645288 83.68745991019885 162.27549711353433 107.21215522771007 217.47915330339964 111.20509942270687 98.68505452212958
272.0459920084808 118.74337437821089 189.7985810976107 159.46342656772404 161.5877028459594 261.31860066867813 92.05740846448667 172.76359781456415 116.57424773709533 240.2226208921145 115.94634265677242 105.23933784555166
284.8924926378636 118.48803904957845 201.45225704949777 166.29150026221308 163.22965831618865 278.1879059260156 91.58094316027271 178.00637379482836 116.49521965387875 246.56500867320185 131.36471822179192 106.64811004881199
283.3496380356095 119.02954412052436 206.66014478575622 170.0097828213657 167.63451379377813 281.0956759929564 97.74212482880063 181.68264527489728 116.51340246527099 257.90647622774406 129.5910780669145 106.4879671297202
417.64871089142275 186.4348705274392 302.2636634275122 255.9400101106555 244.35769252373194 411.15542324327356 147.73914508790654 264.5677694770544 180.02583834185248 373.75723192720324 192.06313542661348 162.3827444812672
371.4835500070399 157.9199324165767 258.6661660487164 235.53761674567042 207.6359881729009 351.9500633594593 125.57844839724034 233.57112685971745 154.66748017083586 314.76510067114094 172.32834279814145 137.96874266672924
463.0547420590223 195.28046857400315 317.74048209056093 287.50844784861454 255.93602162649245 432.2482541112863 153.39603514305023 285.65555305248927 188.48276638882632 404.6125253435458 211.00473079522413 168.73732822707817
492.52146669760964 207.9716871663959 335.6057089812021 313.6226502668832 272.30796008354605 466.58737526108143 161.65583662102574 298.3116732420515 196.55952657229054 418.4787653747969 218.09584590392203 176.65931770712461
528.782924073964 214.13877162732624 346.85772043522206 323.6161484035912 288.77460015458706 488.03139306736426 166.28218086687676 329.1456091325287 202.70527379749092 441.38771627326236 224.95986681728996 187.72816457577738
524.4904853057088 206.14232631460422 340.2094358743385 311.50771309537214 284.20785947528435 468.7872987276208 158.53507487895507 326.0894043463574 195.36088278347034 426.3427541943475 214.80126111924335 181.03254138047518
472.16936954700054 183.71370828609454 303.958199832405 279.420318430522 259.0131611376744 423.3647163207966 141.01641445260512 299.7535367476709 175.96983289791493 388.0563907921329 191.9258638536994 166.40212944250013
487.3277144273674 187.15418939018346 311.2642538423401 289.3901834407536 270.13882002974714 441.70550322260783 144.06048587010412 311.4080317302925 182.72682201289044 408.3391175012395 196.35597421913735 172.58304412493803
