1537,6725417218897
1628,5564145292606
1606,6088845732427
1066,5674596269848
1123,0211924583282
1498,6520376931956
1658,0340152887293
1678,093057701282
1433,8837356727886
1631,4742817616418
1689,9143935121608
1628,0780549843769
1788,0618976990265
1600,1725685712572
1316,1622223088661
1503,487764423307
1406,2211211116094
1974,1564133644852
1785,605954261186
1578,7830945686414
1733,9450072249788
1298,018101706176
1303,5726748474572
1516,9747588742919
1504,4235156195039
1895,412848962652
1790,3673673093956
1667,9100262269694
1422,8921567437808
1254,2167788965764
1441,4917131899879
1545,7502506939084
1580,300320512168
1552,3164364778045
1821,225978405896
1742,4912439055533
1981,7636014182772
1550,9953802841812
1028,3739614484903
1875,5808036287567
2283,8550431937283
1473,031821217207
2036,257732339408
1670,4497822047053
1163,2270157697897
1538,6767645411633
1273,9265357302027
1867,0027833886256
1527,4870120983587
1307,7017153617144
1291,5874323552825
1515,7971478989477
1690,3866323775508
783,9074543315058
969,7515915960186
1435,5765138711981
1482,074189774172
2125,5842086198595
1300,844126852292
729,5484870377003
1294,2576307790096
1504,1408992986019
948,8837216245007
1117,4549821623227
998,6984981540145
1056,077958943572
1273,1955626852812
1113,9952644811408
1095,1748893898898
1609,0152620984604
1627,6168026330156
1138,6499333363586
783,2774243708011
1027,3447790416565
1084,375126410306
1000,4079530169998
703,1754717975645
858,8884895590302
1018,6359485333053
1060,5817248156568
1247,299039242626
1914,2877836281998
1036,6853933532957
1644,2102943871216
1295,6366312631133
1143,0213272619078
1539,9230690153147
1131,5752096564709
1640,0627709458101
1537,957359169263
1132,6275508676022
1299,806794911746
1705,4114993906287
1739,3209830650962
1161,275634182542
1807,7807782926195
1126,6102735328332
1705,740795770628
1521,1057222913034
1089,2800827153
