5.327413746202353	1424.99071400741
5.536416028341938	1242.5369637712206
5.450792653133602	1231.9745777798662
5.464949937102109	1268.6461366268566
5.575023576501473	1303.4737036297959
5.739564332707927	1372.46628008216
5.478260502617129	1264.209755848912
5.524007870107642	1419.801880176636
5.130352686341992	1278.625297915531
5.408161218107249	1229.4025291839662
5.394910452644812	1343.383019867437
5.531795477038002	1326.3098714249882
5.661826075787252	1394.858423662301
5.181879431839119	1363.5777120527173
5.423769888214171	1233.2871408140822
5.518938926697872	1245.5168600595337
5.225484258904823	1251.661037434668
5.205226473873877	1275.909035329537
5.24817360282893	1279.496359520854
5.43576710205519	1281.5048281037496
5.3562811418502365	1230.584233385291
5.471507004174552	1323.1833073810847
5.539777413752927	1280.4257499427713
5.503697677815594	1168.8868422917203
5.530400270642534	1216.6171355105057
5.426797109545005	1336.209035131052
5.382438901617347	1340.7341348746834
5.77055317835258	1335.9496343582186
5.409936251803704	1294.5894273499425
5.422436597517814	1283.319246569314
5.456934744919582	1293.994005954253
5.2637863774928295	1339.2329231242256
5.891514038369455	1425.1310321669912
5.278490542663502	1321.3200260328192
5.554290680272671	1221.3980212813017
5.351330418992784	1225.00553803582
5.279950403855015	1248.674541576098
5.374602485550063	1306.9308807612942
5.240044744270178	1305.4207443090181
5.656469032997317	1261.1530054520415
5.275781629024127	1281.599266186085
5.575372972835529	1256.3923111758104
5.405020029508248	1265.5120728369786
5.2305485792541	1467.3176804516108
5.326585268049701	1382.3879807938083
5.301835419454611	1213.8868402761066
5.357151411841189	1292.3586696635514
5.287507150860275	1188.618254791657
5.748602853469338	1389.5860489105849
5.4830424927100365	1547.5151802585751
5.625860395754012	1452.34861967758 
5.869841015076481	1267.119701337492
5.355890984565981	1278.7313761006185
4.746221975146755	1397.9400630594378
5.6891551790157235	1292.141888103864
5.539521552514791	1170.6654802349167
5.7031460121853605	1330.4728879238614
5.747726016761869	1513.565629951566
5.509861234245803	1321.8670170867456
5.494434926777688	1244.0409799077952
5.563828545060201	1301.8820280199438
5.383970688871282	1271.9169885490687
5.506420792720341	1413.4812151989952
5.008473772344675	1308.2609397093304
5.20683907926446	1227.4311939442832
5.473518822455995	1285.0250033810441
5.5378356859008555	1272.606913153624
5.603271338785833	1336.705621859082
4.787688789108956	1318.619112817623
5.404732174698919	1301.7561284162934
5.622326610086483	1587.2589516832597
5.5889176344185945	1229.5537146166141
5.088648475962991	1241.0254336590688
5.548181546519732	1273.7915420781733
5.597614114969068	1320.222061112795
5.265090383821045	1235.5589254734211
5.024549222848459	1279.158948895007
5.498796599766798	1442.1479543197913
5.091991038228823	1249.922330444563
6.129844276014241	1645.4513796723456
5.386887331606656	1266.670221225081
5.672846165840099	1213.5743216237481
5.648549236054205	1282.079489257486
5.705293850302252	1365.2582308481194
5.413111641001464	1268.0775178999932
5.253945274483504	1211.5588199623592
5.458212594814448	1337.3984767177776
5.381092596441638	1375.0268055059648
5.384537188249208	1248.4595144342645
5.993605459389901	1243.0216987154995
5.417521284390382	1277.1293184319081
5.5925346376094875	1290.5191487108748
5.459159945834762	1289.9680716044306
5.289579084544147	1288.4944140677276
5.484635573306561	1357.6283359957674
5.377229682172986	1418.2638235966622
5.611088637540717	1442.725607692094
5.761502666114194	1304.2365160452662
5.126820229940968	1197.0318632036065
5.359752542184617	1346.7361442732263    
